Lon;Lat;ID;W_p;W_max;alpha;m2;Ks;Kc;;
13.23;43.28;698;0.7;100;12.13071479;13.47857199;6.705460596;1.4;;
13.23;43.31;699;0.7;100;12.25169372;13.61299303;6.492325965;1.4;;
13.23;43.34;700;0.7;100;12.3032748;13.67030533;6.343517978;1.4;;
13.23;43.37;701;0.7;100;12.59258954;13.99176615;6.517110389;1.4;;
13.23;43.4;702;0.7;100;12.44637523;13.82930581;6.108955544;1.4;;
13.23;43.43;703;0.7;100;12.54169153;13.93521282;6.028426848;1.4;;
13.23;43.46;704;0.7;100;12.6020222;14.00224689;6.025191271;1.4;;
13.23;43.49;705;0.7;100;12.64271443;14.04746047;6.017544903;1.4;;
13.23;43.52;706;0.7;100;12.68193324;14.09103693;5.984922659;1.4;;
13.23;43.55;707;0.7;100;12.73349113;14.14832348;5.933930998;1.4;;
13.23;43.58;708;0.7;100;12.82624552;14.25138391;5.851645942;1.4;;
13.23;43.61;709;0.7;100;12.97414517;14.41571686;5.722281679;1.4;;
13.23;43.64;710;0.7;100;12.99898409;14.44331566;5.644379779;1.4;;
13.23;43.67;711;0.7;100;12.76293326;14.18103696;5.954262261;1.4;;
13.23;43.7;712;0.7;100;12.99420713;14.43800792;5.569435216;1.4;;
13.26;42.74;713;0.7;100;11.58228848;12.86920943;9.164816186;1.4;;
13.26;42.77;714;0.7;100;11.60359408;12.89288232;9.227601066;1.4;;
13.26;42.83;715;0.7;100;11.64296227;12.93662475;9.594689791;1.4;;
13.26;42.86;716;0.7;100;11.62637067;12.91818964;9.815235563;1.4;;
13.26;42.89;717;0.7;100;11.62150505;12.91278339;9.962585703;1.4;;
13.26;42.92;718;0.7;100;11.6306393;12.92293256;10.46771946;1.4;;
13.26;42.95;719;0.7;100;11.63428532;12.92698369;11.31819475;1.4;;
13.26;42.98;720;0.7;100;11.59422478;12.88247197;9.576146626;1.4;;
13.26;43.01;721;0.7;100;10.60782433;11.78647148;5.662300458;1.4;;
13.26;43.04;722;0.7;100;11.69242748;12.99158609;7.719649948;1.4;;
13.26;43.07;723;0.7;100;11.85158579;13.16842865;7.406675148;1.4;;
13.26;43.1;724;0.7;100;11.90094879;13.22327643;7.285583532;1.4;;
13.26;43.13;725;0.7;100;11.93263404;13.25848226;7.184644171;1.4;;
13.26;43.16;726;0.7;100;11.96161897;13.29068774;7.089052181;1.4;;
13.26;43.19;727;0.7;100;12.00044735;13.33383039;6.99326077;1.4;;
13.26;43.22;728;0.7;100;12.05894221;13.39882468;6.896162518;1.4;;
13.26;43.25;729;0.7;100;12.1437596;13.49306622;6.776260749;1.4;;
13.26;43.28;730;0.7;100;12.25256012;13.61395569;6.545921279;1.4;;
13.26;43.31;731;0.7;100;12.29528969;13.66143299;6.660355717;1.4;;
13.26;43.34;732;0.7;100;12.39040767;13.76711964;6.254625952;1.4;;
13.26;43.37;733;0.7;100;12.40751338;13.78612598;6.187881279;1.4;;
13.26;43.4;734;0.7;100;12.46191894;13.84657659;6.178520911;1.4;;
13.26;43.43;735;0.7;100;12.53137765;13.92375294;6.134508113;1.4;;
13.26;43.46;736;0.7;100;12.60118524;14.00131693;6.076527883;1.4;;
13.26;43.49;737;0.7;100;12.66490155;14.07211283;6.017697496;1.4;;
13.26;43.52;738;0.7;100;12.73413203;14.14903559;5.939029689;1.4;;
13.26;43.55;739;0.7;100;12.83813583;14.26459537;5.817545098;1.4;;
13.26;43.58;740;0.7;100;12.98949146;14.43276829;5.717177773;1.4;;
13.26;43.61;741;0.7;100;12.75711439;14.17457154;5.994930038;1.4;;
13.26;43.64;742;0.7;100;12.76590711;14.18434124;5.607337751;1.4;;
13.26;43.67;743;0.7;100;13.02516571;14.47240634;5.610667559;1.4;;
13.29;42.74;744;0.7;100;11.67108816;12.96787573;9.022307528;1.4;;
13.29;42.77;745;0.7;100;11.6754035;12.97267056;9.109832318;1.4;;
13.29;42.8;746;0.7;100;11.68672871;12.98525412;9.237911867;1.4;;
13.29;42.83;747;0.7;100;11.67715499;12.97461666;9.43432906;1.4;;
13.29;42.86;748;0.7;100;11.63924097;12.93248997;9.688527154;1.4;;
13.29;42.89;749;0.7;100;11.58722628;12.87469586;10.13069467;1.4;;
13.29;42.92;750;0.7;100;11.6265197;12.91835522;11.77345921;1.4;;
13.29;42.95;751;0.7;100;11.4374389;12.70826544;35.93392794;1.4;;
13.29;42.98;752;0.7;100;11.66641249;12.96268054;11.18005652;1.4;;
13.29;43.01;753;0.7;100;11.66666579;12.96296198;8.795130488;1.4;;
13.29;43.04;754;0.7;100;11.77541;13.08378889;8.04821917;1.4;;
13.29;43.07;755;0.7;100;11.87426548;13.19362831;7.654587722;1.4;;
13.29;43.1;756;0.7;100;11.94146174;13.26829082;7.389721079;1.4;;
13.29;43.13;757;0.7;100;11.99406143;13.32673492;7.189875907;1.4;;
13.29;43.16;758;0.7;100;12.05058602;13.38954002;6.997963124;1.4;;
13.29;43.19;759;0.7;100;12.1266502;13.47405578;6.782717388;1.4;;
13.29;43.22;760;0.7;100;12.16974442;13.52193825;6.767372657;1.4;;
13.29;43.25;761;0.7;100;12.69115547;14.10128385;6.525234346;1.4;;
13.29;43.28;762;0.7;100;12.293995;13.65999444;6.567675016;1.4;;
13.29;43.31;763;0.7;100;12.37757033;13.75285593;6.368205779;1.4;;
13.29;43.34;764;0.7;100;12.39938948;13.77709942;6.332769489;1.4;;
13.29;43.37;765;0.7;100;12.4392368;13.82137422;6.280059038;1.4;;
13.29;43.4;766;0.7;100;12.50423405;13.89359338;6.210100125;1.4;;
13.29;43.43;767;0.7;100;12.58193641;13.97992935;6.131892538;1.4;;
13.29;43.46;768;0.7;100;12.67979753;14.08866392;6.029197941;1.4;;
13.29;43.49;769;0.7;100;12.81366071;14.23740078;5.884825421;1.4;;
13.29;43.52;770;0.7;100;12.85862286;14.28735873;5.809515575;1.4;;
13.29;43.55;771;0.7;100;12.72127148;14.13474609;6.0667126;1.4;;
13.29;43.58;772;0.7;100;12.98342242;14.42602492;5.698024067;1.4;;
13.29;43.61;773;0.7;100;13.07146954;14.52385505;5.668745336;1.4;;
13.29;43.64;774;0.7;100;12.98891941;14.43213268;5.726062357;1.4;;
13.29;43.67;775;0.7;100;12.92052779;14.35614198;5.766396554;1.4;;
13.32;42.74;776;0.7;100;11.72288982;13.02543313;8.983509562;1.4;;
13.32;42.77;777;0.7;100;11.72590811;13.02878679;9.082970149;1.4;;
13.32;42.8;778;0.7;100;11.72673993;13.02971103;9.244775961;1.4;;
13.32;42.83;779;0.7;100;11.71444282;13.01604758;9.484204234;1.4;;
13.32;42.86;780;0.7;100;11.62486365;12.91651517;9.755632959;1.4;;
13.32;42.89;781;0.7;100;10.71740872;11.90823191;12.08304969;1.4;;
13.32;42.92;782;0.7;100;11.62054086;12.91171206;10.83124662;1.4;;
13.32;42.95;783;0.7;100;11.70617943;13.00686603;11.78932264;1.4;;
13.32;42.98;784;0.7;100;11.76082647;13.06758497;10.27161222;1.4;;
13.32;43.01;785;0.7;100;11.81071152;13.1230128;8.94630567;1.4;;
13.32;43.04;786;0.7;100;11.87711333;13.19679259;8.202285315;1.4;;
13.32;43.07;787;0.7;100;11.94999384;13.27777093;7.740548984;1.4;;
13.32;43.1;788;0.7;100;12.02745671;13.36384079;7.372630679;1.4;;
13.32;43.13;789;0.7;100;12.1194032;13.46600356;7.0208905;1.4;;
13.32;43.16;790;0.7;100;12.17259377;13.52510419;6.798877125;1.4;;
13.32;43.19;791;0.7;100;13.06229757;14.51366396;6.980682933;1.4;;
13.32;43.22;792;0.7;100;12.24969869;13.61077633;6.614824842;1.4;;
13.32;43.25;793;0.7;100;12.27297313;13.63663681;6.660881572;1.4;;
13.32;43.28;794;0.7;100;12.30924402;13.6769378;6.579120371;1.4;;
13.32;43.31;795;0.7;100;12.36519663;13.73910737;6.465732885;1.4;;
13.32;43.34;796;0.7;100;12.42920859;13.81023176;6.364653681;1.4;;
13.32;43.37;797;0.7;100;12.50285195;13.89205772;6.268719059;1.4;;
13.32;43.4;798;0.7;100;12.60719114;14.00799016;6.151201715;1.4;;
13.32;43.43;799;0.7;100;12.76254426;14.18060473;5.989423848;1.4;;
13.32;43.46;800;0.7;100;12.85283713;14.28093014;5.882278782;1.4;;
13.32;43.49;801;0.7;100;12.68002537;14.08891708;6.146910402;1.4;;
13.32;43.52;802;0.7;100;12.94073175;14.37859084;5.763078903;1.4;;
13.32;43.55;803;0.7;100;12.92022442;14.35580491;5.762950533;1.4;;
13.32;43.58;804;0.7;100;12.90923524;14.34359471;5.798508158;1.4;;
13.32;43.61;805;0.7;100;12.91699179;14.3522131;5.809947454;1.4;;
13.32;43.64;806;0.7;100;12.90341951;14.33713279;5.822429001;1.4;;
13.35;42.71;807;0.7;100;11.73043985;13.03382205;8.910038623;1.4;;
13.35;42.74;808;0.7;100;11.75342278;13.05935864;9.00379295;1.4;;
13.35;42.77;809;0.7;100;11.78386675;13.09318528;9.127480896;1.4;;
13.35;42.8;810;0.7;100;11.77430902;13.08256557;9.313465428;1.4;;
13.35;42.83;811;0.7;100;11.81917978;13.13242198;11.02243791;1.4;;
13.35;42.86;812;0.7;100;11.71377106;13.01530118;9.611114339;1.4;;
13.35;42.89;813;0.7;100;11.65784893;12.95316548;9.776502863;1.4;;
13.35;42.92;814;0.7;100;11.72318345;13.02575939;9.875953756;1.4;;
13.35;42.95;815;0.7;100;11.79336214;13.10373571;9.827115593;1.4;;
13.35;42.98;816;0.7;100;11.85657554;13.17397283;9.313144549;1.4;;
13.35;43.01;817;0.7;100;11.92014412;13.24460458;8.650332054;1.4;;
13.35;43.04;818;0.7;100;11.99385138;13.32650154;8.094011807;1.4;;
13.35;43.07;819;0.7;100;12.08822378;13.43135976;7.637730448;1.4;;
13.35;43.1;820;0.7;100;12.15835847;13.50928719;7.219022384;1.4;;
13.35;43.13;821;0.7;100;12.18187687;13.53541875;7.226612871;1.4;;
13.35;43.16;822;0.7;100;12.24657337;13.60730374;6.746236597;1.4;;
13.35;43.19;823;0.7;100;12.26337129;13.62596811;6.657951673;1.4;;
13.35;43.22;824;0.7;100;12.26442744;13.6271416;6.677134851;1.4;;
13.35;43.25;825;0.7;100;12.29102523;13.6566947;6.646748899;1.4;;
13.35;43.28;826;0.7;100;12.34194;13.71326667;6.553402468;1.4;;
13.35;43.31;827;0.7;100;12.411747;13.79083;6.434921278;1.4;;
13.35;43.34;828;0.7;100;12.5205657;13.91173967;6.291993257;1.4;;
13.35;43.37;829;0.7;100;12.6829389;14.09215433;6.109462046;1.4;;
13.35;43.4;830;0.7;100;12.7953276;14.21703067;5.990863675;1.4;;
13.35;43.43;831;0.7;100;12.63179139;14.03532376;6.2408117;1.4;;
13.35;43.46;832;0.7;100;12.92428085;14.36031205;5.844519981;1.4;;
13.35;43.49;833;0.7;100;12.9254107;14.36156745;5.824087044;1.4;;
13.35;43.52;834;0.7;100;12.87226797;14.30251997;5.8692913;1.4;;
13.35;43.55;835;0.7;100;12.86055727;14.28950808;5.878439956;1.4;;
13.35;43.58;836;0.7;100;12.88341458;14.31490508;5.863084506;1.4;;
13.35;43.61;837;0.7;100;12.90539478;14.33932753;5.849807037;1.4;;
13.35;43.64;838;0.7;100;12.89360818;14.32623131;5.861008295;1.4;;
13.38;42.71;839;0.7;100;11.5956676;12.88407511;9.121410197;1.4;;
13.38;42.74;840;0.7;100;11.73336742;13.03707492;9.107243438;1.4;;
13.38;42.77;841;0.7;100;12.1093833;13.45487033;9.809830843;1.4;;
13.38;42.8;842;0.7;100;11.82120318;13.1346702;9.208346206;1.4;;
13.38;42.83;843;0.7;100;11.80353603;13.11504003;9.308604854;1.4;;
13.38;42.86;844;0.7;100;11.79010141;13.10011268;9.296261872;1.4;;
13.38;42.89;845;0.7;100;11.79118832;13.10132035;9.300077118;1.4;;
13.38;42.92;846;0.7;100;11.8255996;13.13955511;9.26460918;1.4;;
13.38;42.95;847;0.7;100;11.88607639;13.20675154;9.09285487;1.4;;
13.38;42.98;848;0.7;100;11.97721432;13.30801591;8.69409304;1.4;;
13.38;43.01;849;0.7;100;12.09030192;13.4336688;8.156275339;1.4;;
13.38;43.04;850;0.7;100;12.14988299;13.49986999;7.826046255;1.4;;
13.38;43.07;851;0.7;100;12.15836073;13.5092897;6.304737307;1.4;;
13.38;43.1;852;0.7;100;12.23230945;13.59145494;7.231588773;1.4;;
13.38;43.13;853;0.7;100;12.25800025;13.62000028;6.957782666;1.4;;
13.38;43.16;854;0.7;100;12.24823061;13.60914512;6.887662999;1.4;;
13.38;43.19;855;0.7;100;12.25792161;13.6199129;6.812883948;1.4;;
13.38;43.22;856;0.7;100;12.28457122;13.64952358;6.729362903;1.4;;
13.38;43.25;857;0.7;100;12.32862234;13.69846926;6.626465697;1.4;;
13.38;43.28;858;0.7;100;12.40290894;13.78100993;6.470381494;1.4;;
13.38;43.31;859;0.7;100;12.51013293;13.9001477;6.275405534;1.4;;
13.38;43.34;860;0.7;100;12.6697209;14.07746767;6.116133696;1.4;;
13.38;43.37;861;0.7;100;12.57016297;13.96684775;6.344676137;1.4;;
13.38;43.4;862;0.7;100;12.85745992;14.28606657;5.940235531;1.4;;
13.38;43.43;863;0.7;100;12.8815998;14.31288867;5.91609988;1.4;;
13.38;43.46;864;0.7;100;12.82955111;14.25505679;5.957491434;1.4;;
13.38;43.49;865;0.7;100;12.81178218;14.23531353;5.965630385;1.4;;
13.38;43.52;866;0.7;100;12.81909259;14.24343621;5.953536769;1.4;;
13.38;43.55;867;0.7;100;12.85327343;14.28141492;5.922034502;1.4;;
13.38;43.58;868;0.7;100;12.95193165;14.39103516;5.842968927;1.4;;
13.38;43.61;869;0.7;100;12.75094801;14.16772001;5.728862386;1.4;;
13.38;43.64;870;0.7;100;13.00687019;14.45207799;5.801683037;1.4;;
13.41;42.71;871;0.7;100;10.55553064;11.72836738;10.79200683;1.4;;
13.41;42.74;872;0.7;100;11.64871863;12.9430207;9.149488672;1.4;;
13.41;42.77;873;0.7;100;11.80919265;13.12132517;9.06399866;1.4;;
13.41;42.8;874;0.7;100;11.83846405;13.15384894;9.031094002;1.4;;
13.41;42.83;875;0.7;100;11.84520418;13.16133798;9.027972688;1.4;;
13.41;42.86;876;0.7;100;11.85278092;13.16975658;9.012212743;1.4;;
13.41;42.89;877;0.7;100;11.87068174;13.18964638;8.969200329;1.4;;
13.41;42.92;878;0.7;100;11.90867725;13.23186361;8.874625329;1.4;;
13.41;42.95;879;0.7;100;11.9779452;13.30882799;8.68246357;1.4;;
13.41;42.98;880;0.7;100;12.13329188;13.48143542;8.258391244;1.4;;
13.41;43.01;881;0.7;100;12.13696068;13.48551186;8.108859465;1.4;;
13.41;43.04;882;0.7;100;12.27197181;13.63552423;7.658024389;1.4;;
13.41;43.07;883;0.7;100;12.26604681;13.6289409;7.469032953;1.4;;
13.41;43.1;884;0.7;100;12.24792948;13.60881053;7.287845389;1.4;;
13.41;43.13;885;0.7;100;12.25042273;13.61158082;7.113797844;1.4;;
13.41;43.16;886;0.7;100;12.26335673;13.62595193;6.974978437;1.4;;
13.41;43.19;887;0.7;100;12.28433534;13.64926149;6.857950707;1.4;;
13.41;43.22;888;0.7;100;12.31817081;13.68685646;6.738662937;1.4;;
13.41;43.25;889;0.7;100;12.37324487;13.74804986;6.587923078;1.4;;
13.41;43.28;890;0.7;100;12.48750738;13.87500819;6.309662381;1.4;;
13.41;43.31;891;0.7;100;12.51260871;13.90289857;6.492743811;1.4;;
13.41;43.34;892;0.7;100;12.67646216;14.08495796;6.02857726;1.4;;
13.41;43.37;893;0.7;100;12.78336049;14.20373387;5.993002873;1.4;;
13.41;43.4;894;0.7;100;12.75990857;14.17767619;6.036575503;1.4;;
13.41;43.43;895;0.7;100;12.75361913;14.17068793;6.047599781;1.4;;
13.41;43.46;896;0.7;100;12.75860523;14.17622804;6.041155724;1.4;;
13.41;43.49;897;0.7;100;12.77052068;14.18946742;6.026572159;1.4;;
13.41;43.52;898;0.7;100;12.79972533;14.22191703;5.997329383;1.4;;
13.41;43.55;899;0.7;100;12.87170191;14.30189101;5.93429787;1.4;;
13.41;43.58;900;0.7;100;12.72876104;14.14306782;5.726777907;1.4;;
13.41;43.61;901;0.7;100;12.71380948;14.12645498;6.080851843;1.4;;
13.44;42.74;902;0.7;100;11.75296854;13.05885393;8.954103178;1.4;;
13.44;42.77;903;0.7;100;11.83508523;13.1500947;8.902506162;1.4;;
13.44;42.8;904;0.7;100;11.87345103;13.19272337;8.870770132;1.4;;
13.44;42.83;905;0.7;100;11.89342949;13.21492166;8.839052455;1.4;;
13.44;42.86;906;0.7;100;11.91113409;13.23459344;8.794279053;1.4;;
13.44;42.89;907;0.7;100;11.93638115;13.26264573;8.722870514;1.4;;
13.44;42.92;908;0.7;100;11.97864411;13.30960457;8.60988556;1.4;;
13.44;42.95;909;0.7;100;12.05369154;13.3929906;8.442010408;1.4;;
13.44;42.98;910;0.7;100;12.22303288;13.58114764;8.284198541;1.4;;
13.44;43.01;911;0.7;100;12.19639341;13.55154823;10.47001855;1.4;;
13.44;43.04;912;0.7;100;12.35159517;13.72399463;7.803278274;1.4;;
13.44;43.07;913;0.7;100;12.29946624;13.6660736;7.477534022;1.4;;
13.44;43.1;914;0.7;100;12.29027073;13.65585637;7.27791664;1.4;;
13.44;43.13;915;0.7;100;12.29130497;13.65700552;7.122041067;1.4;;
13.44;43.16;916;0.7;100;12.3023448;13.669272;6.986862296;1.4;;
13.44;43.19;917;0.7;100;12.32322094;13.69246771;6.861324386;1.4;;
13.44;43.22;918;0.7;100;12.35739247;13.73043607;6.727916676;1.4;;
13.44;43.25;919;0.7;100;12.41367907;13.79297675;6.552895813;1.4;;
13.44;43.28;920;0.7;100;12.52599388;13.91777098;6.209670526;1.4;;
13.44;43.31;921;0.7;100;13.0428405;14.492045;6.465225789;1.4;;
13.44;43.34;922;0.7;100;12.66658467;14.07398297;5.958235726;1.4;;
13.44;43.37;923;0.7;100;12.68325729;14.0925081;6.06432884;1.4;;
13.44;43.4;924;0.7;100;12.70024726;14.11138584;6.083488205;1.4;;
13.44;43.43;925;0.7;100;12.71165204;14.12405782;6.086624878;1.4;;
13.44;43.46;926;0.7;100;12.72727609;14.14141787;6.07782988;1.4;;
13.44;43.49;927;0.7;100;12.75047465;14.16719405;6.059189659;1.4;;
13.44;43.52;928;0.7;100;12.78972041;14.21080045;6.02517981;1.4;;
13.44;43.55;929;0.7;100;12.8729312;14.30325689;5.953926757;1.4;;
13.44;43.58;930;0.7;100;12.7296671;14.14407455;5.725711787;1.4;;
13.44;43.61;931;0.7;100;12.7050906;14.11676733;6.120299806;1.4;;
13.47;42.74;932;0.7;100;11.87500718;13.19445242;8.79680542;1.4;;
13.47;42.77;933;0.7;100;11.92475795;13.24973105;8.838254477;1.4;;
13.47;42.8;934;0.7;100;11.94095416;13.26772685;8.772827481;1.4;;
13.47;42.83;935;0.7;100;11.95837932;13.28708813;8.708817467;1.4;;
13.47;42.86;936;0.7;100;11.97539827;13.30599807;8.636402696;1.4;;
13.47;42.89;937;0.7;100;11.99956537;13.33285041;8.544526271;1.4;;
13.47;42.92;938;0.7;100;12.04055521;13.37839468;8.427482964;1.4;;
13.47;42.95;939;0.7;100;12.11001642;13.4555738;8.282160947;1.4;;
13.47;42.98;940;0.7;100;12.25481641;13.61646268;8.148105043;1.4;;
13.47;43.01;941;0.7;100;12.25007832;13.61119813;8.304897924;1.4;;
13.47;43.04;942;0.7;100;12.41941287;13.79934764;7.628564114;1.4;;
13.47;43.07;943;0.7;100;12.45585501;13.8398389;7.212019261;1.4;;
13.47;43.1;944;0.7;100;12.39901644;13.77668494;7.125469774;1.4;;
13.47;43.13;945;0.7;100;12.3720836;13.74675956;7.035877406;1.4;;
13.47;43.16;946;0.7;100;12.36769964;13.74188849;6.933480345;1.4;;
13.47;43.19;947;0.7;100;12.37761442;13.75290491;6.82507611;1.4;;
13.47;43.22;948;0.7;100;12.40472727;13.7830303;6.698006017;1.4;;
13.47;43.25;949;0.7;100;12.4513295;13.83481056;6.530499218;1.4;;
13.47;43.28;950;0.7;100;12.54265072;13.93627858;6.211202469;1.4;;
13.47;43.31;951;0.7;100;13.03325886;14.48139873;6.429530924;1.4;;
13.47;43.34;952;0.7;100;12.67974524;14.08860582;5.931452151;1.4;;
13.47;43.37;953;0.7;100;12.72934913;14.14372126;5.954949446;1.4;;
13.47;43.4;954;0.7;100;12.71281347;14.1253483;6.030647619;1.4;;
13.47;43.43;955;0.7;100;12.70940513;14.12156126;6.065232597;1.4;;
13.47;43.46;956;0.7;100;12.72328367;14.13698186;6.072408866;1.4;;
13.47;43.49;957;0.7;100;12.74881896;14.1653544;6.064658516;1.4;;
13.47;43.52;958;0.7;100;12.78796921;14.20885468;6.038499899;1.4;;
13.47;43.55;959;0.7;100;12.85195118;14.27994575;5.986907262;1.4;;
13.47;43.58;960;0.7;100;12.97769893;14.41966548;5.881575998;1.4;;
13.5;42.77;961;0.7;100;12.26611075;13.62901195;9.777051812;1.4;;
13.5;42.8;962;0.7;100;12.03967961;13.37742179;8.752719302;1.4;;
13.5;42.83;963;0.7;100;12.08220524;13.42467249;8.702800165;1.4;;
13.5;42.86;964;0.7;100;12.06454385;13.40504872;8.555036483;1.4;;
13.5;42.89;965;0.7;100;12.06956694;13.41062993;8.424960267;1.4;;
13.5;42.92;966;0.7;100;12.10278646;13.44754051;8.305627386;1.4;;
13.5;42.95;967;0.7;100;12.15715793;13.50795326;8.153769696;1.4;;
13.5;42.98;968;0.7;100;12.24371073;13.60412303;7.978343935;1.4;;
13.5;43.01;969;0.7;100;12.35877305;13.73197006;7.761672598;1.4;;
13.5;43.04;970;0.7;100;12.48837141;13.87596823;7.314247653;1.4;;
13.5;43.07;971;0.7;100;12.38038478;13.75598309;7.277758213;1.4;;
13.5;43.1;972;0.7;100;12.57330591;13.9703399;6.833644728;1.4;;
13.5;43.13;973;0.7;100;12.56230965;13.95812184;6.763027009;1.4;;
13.5;43.16;974;0.7;100;12.48667027;13.87407808;6.78253186;1.4;;
13.5;43.19;975;0.7;100;12.45963391;13.84403767;6.736209274;1.4;;
13.5;43.22;976;0.7;100;12.4757558;13.86195089;6.630798652;1.4;;
13.5;43.25;977;0.7;100;12.50112573;13.8901397;6.503742621;1.4;;
13.5;43.28;978;0.7;100;12.54624741;13.94027491;6.323463295;1.4;;
13.5;43.31;979;0.7;100;12.61690327;14.01878141;6.099824773;1.4;;
13.5;43.34;980;0.7;100;12.7084833;14.120537;5.96594484;1.4;;
13.5;43.37;981;0.7;100;12.62981109;14.03312343;6.259318149;1.4;;
13.5;43.4;982;0.7;100;12.77227101;14.19141223;5.896180771;1.4;;
13.5;43.43;983;0.7;100;12.75140748;14.16823053;5.918763869;1.4;;
13.5;43.46;984;0.7;100;12.74832545;14.16480605;6.000083703;1.4;;
13.5;43.49;985;0.7;100;12.773514;14.19279333;6.032804466;1.4;;
13.5;43.52;986;0.7;100;12.81364913;14.23738792;6.02163461;1.4;;
13.5;43.55;987;0.7;100;12.84377288;14.27085875;6.005055316;1.4;;
13.5;43.58;988;0.7;100;12.87373324;14.30414805;5.983578167;1.4;;
13.5;43.61;989;0.7;100;12.88704945;14.31894383;5.9765938;1.4;;
13.53;42.8;990;0.7;100;12.14298124;13.49220138;8.682292943;1.4;;
13.53;42.83;991;0.7;100;12.99471451;14.43857167;10.22678483;1.4;;
13.53;42.86;992;0.7;100;12.16929489;13.52143877;8.515942911;1.4;;
13.53;42.89;993;0.7;100;12.14811148;13.49790165;8.364385082;1.4;;
13.53;42.92;994;0.7;100;12.18498722;13.53887469;8.348960117;1.4;;
13.53;42.95;995;0.7;100;12.21370232;13.57078036;8.097562507;1.4;;
13.53;42.98;996;0.7;100;12.26807585;13.63119539;7.841970336;1.4;;
13.53;43.01;997;0.7;100;12.3461029;13.71789211;7.587398457;1.4;;
13.53;43.04;998;0.7;100;12.44758203;13.8306467;7.275713565;1.4;;
13.53;43.07;999;0.7;100;12.57410388;13.97122653;6.927960334;1.4;;
13.53;43.1;1000;0.7;100;12.64489588;14.04988431;6.726398173;1.4;;
13.53;43.13;1001;0.7;100;12.4732269;13.859141;6.917103784;1.4;;
13.53;43.16;1002;0.7;100;12.63835803;14.04262003;6.573658441;1.4;;
13.53;43.19;1003;0.7;100;12.58130912;13.97923235;6.584720768;1.4;;
13.53;43.22;1004;0.7;100;12.65622818;14.06247575;6.419805015;1.4;;
13.53;43.25;1005;0.7;100;12.60147541;14.00163934;6.409091667;1.4;;
13.53;43.28;1006;0.7;100;12.58479672;13.98310747;6.342995003;1.4;;
13.53;43.31;1007;0.7;100;12.6169315;14.01881277;6.22319177;1.4;;
13.53;43.34;1008;0.7;100;12.67764683;14.08627426;6.090063872;1.4;;
13.53;43.37;1009;0.7;100;12.75415303;14.17128115;5.945329016;1.4;;
13.53;43.4;1010;0.7;100;12.76483006;14.18314451;5.877043543;1.4;;
13.53;43.43;1011;0.7;100;12.68108529;14.09009477;6.17255938;1.4;;
13.53;43.46;1012;0.7;100;12.79613804;14.21793116;5.886127331;1.4;;
13.53;43.49;1013;0.7;100;12.86023223;14.28914693;5.950975954;1.4;;
13.53;43.52;1014;0.7;100;13.00686103;14.45206781;5.875888695;1.4;;
13.53;43.55;1015;0.7;100;12.92505074;14.36116749;5.950404719;1.4;;
13.53;43.58;1016;0.7;100;12.86321895;14.2924655;6.004867855;1.4;;
13.53;43.61;1017;0.7;100;12.83753;14.26392222;6.03102291;1.4;;
13.56;42.83;1018;0.7;100;12.2226693;13.58074367;8.449489036;1.4;;
13.56;42.86;1019;0.7;100;12.20479908;13.56088786;8.289217289;1.4;;
13.56;42.89;1020;0.7;100;12.22579817;13.58422019;8.314041438;1.4;;
13.56;42.92;1021;0.7;100;12.5423857;13.93598412;11.018848;1.4;;
13.56;42.95;1022;0.7;100;12.2793993;13.643777;8.076957054;1.4;;
13.56;42.98;1023;0.7;100;12.31610825;13.68456473;7.696897303;1.4;;
13.56;43.01;1024;0.7;100;12.40148729;13.77943032;7.378119325;1.4;;
13.56;43.04;1025;0.7;100;12.51559383;13.90621537;7.031398637;1.4;;
13.56;43.07;1026;0.7;100;12.53511743;13.92790826;6.937654993;1.4;;
13.56;43.1;1027;0.7;100;12.57982827;13.97758697;6.807394581;1.4;;
13.56;43.13;1028;0.7;100;12.6740629;14.08229211;6.599091279;1.4;;
13.56;43.16;1029;0.7;100;12.63886596;14.0431844;6.578287387;1.4;;
13.56;43.19;1030;0.7;100;12.72594334;14.13993705;6.404672316;1.4;;
13.56;43.22;1031;0.7;100;12.56958235;13.96620261;6.584781283;1.4;;
13.56;43.25;1032;0.7;100;12.73602639;14.15114044;6.259285016;1.4;;
13.56;43.28;1033;0.7;100;12.6381709;14.04241211;6.303354219;1.4;;
13.56;43.31;1034;0.7;100;12.66054808;14.06727565;6.190142175;1.4;;
13.56;43.34;1035;0.7;100;12.72597524;14.13997249;6.021738819;1.4;;
13.56;43.37;1036;0.7;100;12.72693961;14.14104401;6.018063669;1.4;;
13.56;43.4;1037;0.7;100;12.7366708;14.15185644;5.986088378;1.4;;
13.56;43.43;1038;0.7;100;12.77516868;14.19463187;5.891467698;1.4;;
13.56;43.46;1039;0.7;100;12.81094497;14.2343833;5.928760827;1.4;;
13.56;43.49;1040;0.7;100;13.00717455;14.45241616;5.837487352;1.4;;
13.56;43.52;1041;0.7;100;12.79605884;14.21784315;6.100121726;1.4;;
13.56;43.55;1042;0.7;100;13.07160495;14.5240055;5.845568348;1.4;;
13.56;43.58;1043;0.7;100;12.88181555;14.31312839;5.99902831;1.4;;
13.59;42.83;1044;0.7;100;12.21492129;13.57213477;8.096767972;1.4;;
13.59;42.86;1045;0.7;100;12.25374378;13.61527087;7.944813947;1.4;;
